filename_index,priority,reason,label,region,fields_to_buy,estimated_credits,n_fields
fungi_train001205.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001309.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001344.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001399.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001402.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001547.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001584.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001636.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train001858.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train002178.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train002306.jpg,1,rare_class_diverse_regions,68.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train002314.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train002427.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train002930.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train003119.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train003128.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train003650.jpg,1,rare_class_diverse_regions,131.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train003944.jpg,1,rare_class_diverse_regions,113.0,UNK,"['Habitat', 'Latitude', 'Longitude', 'Substrate', 'eventDate']",8,5
fungi_train000119.jpg,1,rare_class_diverse_regions,156.0,559_124,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000450.jpg,1,rare_class_diverse_regions,156.0,560_125,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000475.jpg,1,rare_class_diverse_regions,156.0,561_96,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000493.jpg,1,rare_class_diverse_regions,139.0,555_107,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000501.jpg,1,rare_class_diverse_regions,65.0,571_93,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000604.jpg,1,rare_class_diverse_regions,65.0,560_125,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000623.jpg,1,rare_class_diverse_regions,32.0,557_124,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000689.jpg,1,rare_class_diverse_regions,26.0,558_126,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000737.jpg,1,rare_class_diverse_regions,65.0,565_83,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000748.jpg,1,rare_class_diverse_regions,26.0,558_125,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000752.jpg,1,rare_class_diverse_regions,35.0,562_95,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000759.jpg,1,rare_class_diverse_regions,4.0,557_125,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000773.jpg,1,rare_class_diverse_regions,42.0,561_122,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000872.jpg,1,rare_class_diverse_regions,22.0,558_123,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000878.jpg,1,rare_class_diverse_regions,126.0,555_95,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000902.jpg,1,rare_class_diverse_regions,46.0,553_108,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000903.jpg,1,rare_class_diverse_regions,25.0,553_118,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000917.jpg,1,rare_class_diverse_regions,138.0,572_103,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000918.jpg,1,rare_class_diverse_regions,78.0,563_93,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000936.jpg,1,rare_class_diverse_regions,107.0,562_107,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000942.jpg,1,rare_class_diverse_regions,25.0,558_121,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000945.jpg,1,rare_class_diverse_regions,78.0,550_94,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000953.jpg,1,rare_class_diverse_regions,2.0,554_116,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000955.jpg,1,rare_class_diverse_regions,40.0,561_98,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000992.jpg,1,rare_class_diverse_regions,2.0,547_115,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train000995.jpg,1,rare_class_diverse_regions,78.0,550_94,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001006.jpg,1,rare_class_diverse_regions,7.0,561_98,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001009.jpg,1,rare_class_diverse_regions,32.0,558_98,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001013.jpg,1,rare_class_diverse_regions,138.0,550_106,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001022.jpg,1,rare_class_diverse_regions,42.0,558_125,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001027.jpg,1,rare_class_diverse_regions,40.0,560_123,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001040.jpg,1,rare_class_diverse_regions,77.0,566_98,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001070.jpg,1,rare_class_diverse_regions,35.0,560_99,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001081.jpg,1,rare_class_diverse_regions,22.0,551_103,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001089.jpg,1,rare_class_diverse_regions,107.0,559_120,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001111.jpg,1,rare_class_diverse_regions,126.0,554_104,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001112.jpg,1,rare_class_diverse_regions,54.0,550_151,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001118.jpg,1,rare_class_diverse_regions,18.0,564_82,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001132.jpg,1,rare_class_diverse_regions,18.0,560_120,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001137.jpg,1,rare_class_diverse_regions,105.0,559_124,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001160.jpg,1,rare_class_diverse_regions,119.0,573_110,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001175.jpg,1,rare_class_diverse_regions,141.0,558_124,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001187.jpg,1,rare_class_diverse_regions,18.0,548_108,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001217.jpg,1,rare_class_diverse_regions,75.0,560_119,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001224.jpg,1,rare_class_diverse_regions,54.0,559_116,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001229.jpg,1,rare_class_diverse_regions,138.0,550_105,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001230.jpg,1,rare_class_diverse_regions,42.0,556_97,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001267.jpg,1,rare_class_diverse_regions,42.0,551_105,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001289.jpg,1,rare_class_diverse_regions,56.0,560_123,"['Habitat', 'Substrate', 'eventDate']",6,3
fungi_train001291.jpg,1,rare_class_diverse_regions,168.0,558_124,"['Habitat', 'Substrate', 'eventDate']",6,3
