fungi_train000001.jpg,Latitude
fungi_train000001.jpg,Longitude
fungi_train000004.jpg,Latitude
fungi_train000004.jpg,Longitude
fungi_train000006.jpg,Latitude
fungi_train000006.jpg,Longitude
fungi_train000009.jpg,Latitude
fungi_train000009.jpg,Longitude
fungi_train000011.jpg,Latitude
fungi_train000011.jpg,Longitude
fungi_train000013.jpg,Latitude
fungi_train000013.jpg,Longitude
fungi_train000014.jpg,Latitude
fungi_train000014.jpg,Longitude
fungi_train000016.jpg,Latitude
fungi_train000016.jpg,Longitude
fungi_train000019.jpg,Latitude
fungi_train000019.jpg,Longitude
fungi_train000020.jpg,Latitude
fungi_train000020.jpg,Longitude
fungi_train000029.jpg,Latitude
fungi_train000029.jpg,Longitude
fungi_train000037.jpg,Latitude
fungi_train000037.jpg,Longitude
fungi_train000038.jpg,Latitude
fungi_train000038.jpg,Longitude
fungi_train000041.jpg,Latitude
fungi_train000041.jpg,Longitude
fungi_train000043.jpg,Latitude
fungi_train000043.jpg,Longitude
fungi_train000044.jpg,Latitude
fungi_train000044.jpg,Longitude
fungi_train000046.jpg,Latitude
fungi_train000046.jpg,Longitude
fungi_train000047.jpg,Latitude
fungi_train000047.jpg,Longitude
fungi_train000052.jpg,Latitude
fungi_train000052.jpg,Longitude
fungi_train000053.jpg,Latitude
fungi_train000053.jpg,Longitude
fungi_train000055.jpg,Latitude
fungi_train000055.jpg,Longitude
fungi_train000058.jpg,Latitude
fungi_train000059.jpg,Latitude
fungi_train000059.jpg,Longitude
fungi_train000060.jpg,Latitude
fungi_train000060.jpg,Longitude
fungi_train000061.jpg,Latitude
fungi_train000061.jpg,Longitude
fungi_train000062.jpg,Latitude
fungi_train000062.jpg,Longitude
fungi_train000064.jpg,Latitude
fungi_train000064.jpg,Longitude
fungi_train000066.jpg,Latitude
fungi_train000066.jpg,Longitude
fungi_train000067.jpg,Latitude
fungi_train000067.jpg,Longitude
fungi_train000069.jpg,Latitude
fungi_train000069.jpg,Longitude
fungi_train000070.jpg,Latitude
fungi_train000070.jpg,Longitude
fungi_train000073.jpg,Latitude
fungi_train000073.jpg,Longitude
fungi_train000075.jpg,Latitude
fungi_train000075.jpg,Longitude
fungi_train000078.jpg,Latitude
fungi_train000078.jpg,Longitude
fungi_train000079.jpg,Latitude
fungi_train000079.jpg,Longitude
fungi_train000080.jpg,Latitude
fungi_train000080.jpg,Longitude
fungi_train000081.jpg,Latitude
fungi_train000081.jpg,Longitude
fungi_train000082.jpg,Latitude
fungi_train000082.jpg,Longitude
fungi_train000083.jpg,Latitude
fungi_train000083.jpg,Longitude
fungi_train000084.jpg,Latitude
fungi_train000084.jpg,Longitude
fungi_train000085.jpg,Latitude
fungi_train000085.jpg,Longitude
fungi_train000090.jpg,Latitude
fungi_train000090.jpg,Longitude
fungi_train000091.jpg,Latitude
fungi_train000091.jpg,Longitude
fungi_train000094.jpg,Latitude
fungi_train000094.jpg,Longitude
fungi_train000097.jpg,Latitude
fungi_train000097.jpg,Longitude
fungi_train000098.jpg,Latitude
fungi_train000098.jpg,Longitude
fungi_train000099.jpg,Latitude
fungi_train000099.jpg,Longitude
fungi_train000100.jpg,Latitude
fungi_train000100.jpg,Longitude
fungi_train000102.jpg,Latitude
fungi_train000102.jpg,Longitude
fungi_train000103.jpg,Latitude
fungi_train000103.jpg,Longitude
fungi_train000105.jpg,Latitude
fungi_train000105.jpg,Longitude
fungi_train000110.jpg,Latitude
fungi_train000110.jpg,Longitude
fungi_train000112.jpg,Latitude
fungi_train000112.jpg,Longitude
fungi_train000113.jpg,Latitude
fungi_train000113.jpg,Longitude
fungi_train000116.jpg,Latitude
fungi_train000116.jpg,Longitude
fungi_train000117.jpg,Latitude
fungi_train000117.jpg,Longitude
fungi_train000119.jpg,Latitude
fungi_train000119.jpg,Longitude
fungi_train000120.jpg,Latitude
fungi_train000120.jpg,Longitude
fungi_train000121.jpg,Latitude
fungi_train000121.jpg,Longitude
fungi_train000126.jpg,Latitude
fungi_train000126.jpg,Longitude
fungi_train000130.jpg,Latitude
fungi_train000130.jpg,Longitude
fungi_train000132.jpg,Latitude
fungi_train000132.jpg,Longitude
fungi_train000133.jpg,Latitude
fungi_train000133.jpg,Longitude
fungi_train000134.jpg,Latitude
fungi_train000139.jpg,Latitude
fungi_train000139.jpg,Longitude
fungi_train000140.jpg,Latitude
fungi_train000140.jpg,Longitude
fungi_train000143.jpg,Latitude
fungi_train000143.jpg,Longitude
fungi_train000144.jpg,Latitude
fungi_train000144.jpg,Longitude
fungi_train000146.jpg,Latitude
fungi_train000146.jpg,Longitude
fungi_train000147.jpg,Latitude
fungi_train000147.jpg,Longitude
fungi_train000151.jpg,Latitude
fungi_train000151.jpg,Longitude
fungi_train000152.jpg,Latitude
fungi_train000152.jpg,Longitude
fungi_train000155.jpg,Latitude
fungi_train000155.jpg,Longitude
fungi_train000157.jpg,Latitude
fungi_train000157.jpg,Longitude
fungi_train000159.jpg,Latitude
fungi_train000159.jpg,Longitude
fungi_train000160.jpg,Latitude
fungi_train000160.jpg,Longitude
fungi_train000161.jpg,Latitude
fungi_train000161.jpg,Longitude
fungi_train000165.jpg,Latitude
fungi_train000165.jpg,Longitude
fungi_train000167.jpg,Latitude
fungi_train000167.jpg,Longitude
fungi_train000169.jpg,Latitude
fungi_train000169.jpg,Longitude
fungi_train000171.jpg,Latitude
fungi_train000171.jpg,Longitude
fungi_train000172.jpg,Latitude
fungi_train000172.jpg,Longitude
fungi_train000173.jpg,Latitude
fungi_train000173.jpg,Longitude
fungi_train000175.jpg,Latitude
fungi_train000175.jpg,Longitude
fungi_train000177.jpg,Latitude
fungi_train000177.jpg,Longitude
fungi_train000178.jpg,Latitude
fungi_train000178.jpg,Longitude
fungi_train000179.jpg,Latitude
fungi_train000179.jpg,Longitude
fungi_train000180.jpg,Latitude
fungi_train000181.jpg,Latitude
fungi_train000181.jpg,Longitude
fungi_train000182.jpg,Latitude
fungi_train000182.jpg,Longitude
fungi_train000185.jpg,Latitude
fungi_train000185.jpg,Longitude
fungi_train000189.jpg,Latitude
fungi_train000189.jpg,Longitude
fungi_train000191.jpg,Latitude
fungi_train000191.jpg,Longitude
fungi_train000192.jpg,Latitude
fungi_train000192.jpg,Longitude
fungi_train000195.jpg,Latitude
fungi_train000195.jpg,Longitude
fungi_train000196.jpg,Latitude
fungi_train000196.jpg,Longitude
fungi_train000198.jpg,Latitude
fungi_train000198.jpg,Longitude
fungi_train000200.jpg,Latitude
fungi_train000200.jpg,Longitude
fungi_train000204.jpg,Latitude
fungi_train000204.jpg,Longitude
fungi_train000208.jpg,Latitude
fungi_train000208.jpg,Longitude
fungi_train000209.jpg,Latitude
fungi_train000209.jpg,Longitude
fungi_train000210.jpg,Latitude
fungi_train000210.jpg,Longitude
fungi_train000212.jpg,Latitude
fungi_train000212.jpg,Longitude
fungi_train000214.jpg,Latitude
fungi_train000214.jpg,Longitude
fungi_train000220.jpg,Latitude
fungi_train000220.jpg,Longitude
fungi_train000221.jpg,Latitude
fungi_train000221.jpg,Longitude
fungi_train000224.jpg,Latitude
fungi_train000224.jpg,Longitude
fungi_train000227.jpg,Latitude
fungi_train000227.jpg,Longitude
fungi_train000230.jpg,Latitude
fungi_train000230.jpg,Longitude
fungi_train000231.jpg,Latitude
fungi_train000231.jpg,Longitude
fungi_train000233.jpg,Latitude
fungi_train000233.jpg,Longitude
fungi_train000234.jpg,Latitude
fungi_train000234.jpg,Longitude
fungi_train000237.jpg,Latitude
fungi_train000237.jpg,Longitude
fungi_train000240.jpg,Latitude
fungi_train000240.jpg,Longitude
fungi_train000246.jpg,Latitude
fungi_train000246.jpg,Longitude
fungi_train000249.jpg,Latitude
fungi_train000249.jpg,Longitude
fungi_train000250.jpg,Latitude
fungi_train000250.jpg,Longitude
fungi_train000251.jpg,Latitude
fungi_train000251.jpg,Longitude
fungi_train000252.jpg,Latitude
fungi_train000252.jpg,Longitude
fungi_train000256.jpg,Latitude
fungi_train000256.jpg,Longitude
fungi_train000257.jpg,Latitude
fungi_train000257.jpg,Longitude
fungi_train000259.jpg,Latitude
fungi_train000259.jpg,Longitude
fungi_train000262.jpg,Latitude
fungi_train000262.jpg,Longitude
fungi_train000263.jpg,Latitude
fungi_train000263.jpg,Longitude
fungi_train000271.jpg,Latitude
fungi_train000271.jpg,Longitude
fungi_train000272.jpg,Latitude
fungi_train000272.jpg,Longitude
fungi_train000273.jpg,Latitude
fungi_train000273.jpg,Longitude
fungi_train000276.jpg,Latitude
fungi_train000276.jpg,Longitude
fungi_train000280.jpg,Latitude
fungi_train000280.jpg,Longitude
fungi_train000281.jpg,Latitude
fungi_train000281.jpg,Longitude
fungi_train000282.jpg,Latitude
fungi_train000282.jpg,Longitude
fungi_train000283.jpg,Latitude
fungi_train000283.jpg,Longitude
fungi_train000286.jpg,Latitude
fungi_train000286.jpg,Longitude
fungi_train000287.jpg,Latitude
fungi_train000288.jpg,Latitude
fungi_train000288.jpg,Longitude
fungi_train000290.jpg,Latitude
fungi_train000290.jpg,Longitude
fungi_train000292.jpg,Latitude
fungi_train000292.jpg,Longitude
fungi_train000295.jpg,Latitude
fungi_train000295.jpg,Longitude
fungi_train000298.jpg,Latitude
fungi_train000298.jpg,Longitude
fungi_train000300.jpg,Latitude
fungi_train000300.jpg,Longitude
fungi_train000301.jpg,Latitude
fungi_train000301.jpg,Longitude
fungi_train000306.jpg,Latitude
fungi_train000306.jpg,Longitude
fungi_train000307.jpg,Latitude
fungi_train000307.jpg,Longitude
fungi_train000308.jpg,Latitude
fungi_train000308.jpg,Longitude
fungi_train000309.jpg,Latitude
fungi_train000309.jpg,Longitude
fungi_train000310.jpg,Latitude
fungi_train000310.jpg,Longitude
fungi_train000311.jpg,Latitude
fungi_train000311.jpg,Longitude
fungi_train000316.jpg,Latitude
fungi_train000316.jpg,Longitude
fungi_train000317.jpg,Latitude
fungi_train000317.jpg,Longitude
fungi_train000318.jpg,Latitude
fungi_train000318.jpg,Longitude
fungi_train000319.jpg,Latitude
fungi_train000319.jpg,Longitude
fungi_train000320.jpg,Latitude
fungi_train000320.jpg,Longitude
fungi_train000321.jpg,Latitude
fungi_train000321.jpg,Longitude
fungi_train000331.jpg,Latitude
fungi_train000331.jpg,Longitude
fungi_train000332.jpg,Latitude
fungi_train000332.jpg,Longitude
fungi_train000333.jpg,Latitude
fungi_train000333.jpg,Longitude
fungi_train000339.jpg,Latitude
fungi_train000339.jpg,Longitude
fungi_train000341.jpg,Latitude
fungi_train000341.jpg,Longitude
fungi_train000342.jpg,Latitude
fungi_train000342.jpg,Longitude
fungi_train000343.jpg,Latitude
fungi_train000343.jpg,Longitude
fungi_train000345.jpg,Latitude
fungi_train000345.jpg,Longitude
fungi_train000346.jpg,Latitude
fungi_train000346.jpg,Longitude
fungi_train000351.jpg,Latitude
fungi_train000351.jpg,Longitude
fungi_train000352.jpg,Latitude
fungi_train000352.jpg,Longitude
fungi_train000353.jpg,Latitude
fungi_train000353.jpg,Longitude
fungi_train000354.jpg,Longitude
fungi_train000357.jpg,Latitude
fungi_train000357.jpg,Longitude
fungi_train000360.jpg,Latitude
fungi_train000360.jpg,Longitude
fungi_train000365.jpg,Latitude
fungi_train000365.jpg,Longitude
fungi_train000366.jpg,Latitude
fungi_train000366.jpg,Longitude
fungi_train000369.jpg,Latitude
fungi_train000369.jpg,Longitude
fungi_train000371.jpg,Latitude
fungi_train000371.jpg,Longitude
fungi_train000372.jpg,Latitude
fungi_train000372.jpg,Longitude
fungi_train000375.jpg,Latitude
fungi_train000375.jpg,Longitude
fungi_train000376.jpg,Latitude
fungi_train000376.jpg,Longitude
fungi_train000383.jpg,Latitude
fungi_train000383.jpg,Longitude
fungi_train000384.jpg,Latitude
fungi_train000384.jpg,Longitude
fungi_train000386.jpg,Latitude
fungi_train000386.jpg,Longitude
fungi_train000388.jpg,Latitude
fungi_train000388.jpg,Longitude
fungi_train000390.jpg,Latitude
fungi_train000390.jpg,Longitude
fungi_train000391.jpg,Latitude
fungi_train000391.jpg,Longitude
fungi_train000392.jpg,Latitude
fungi_train000392.jpg,Longitude
fungi_train000393.jpg,Latitude
fungi_train000393.jpg,Longitude
fungi_train000395.jpg,Latitude
fungi_train000395.jpg,Longitude
fungi_train000401.jpg,Latitude
fungi_train000401.jpg,Longitude
fungi_train000404.jpg,Latitude
fungi_train000404.jpg,Longitude
fungi_train000405.jpg,Latitude
fungi_train000405.jpg,Longitude
fungi_train000409.jpg,Latitude
fungi_train000409.jpg,Longitude
fungi_train000410.jpg,Latitude
fungi_train000410.jpg,Longitude
fungi_train000412.jpg,Latitude
fungi_train000412.jpg,Longitude
fungi_train000414.jpg,Latitude
fungi_train000414.jpg,Longitude
fungi_train000417.jpg,Latitude
fungi_train000417.jpg,Longitude
fungi_train000418.jpg,Latitude
fungi_train000418.jpg,Longitude
fungi_train000419.jpg,Latitude
fungi_train000419.jpg,Longitude
fungi_train000422.jpg,Latitude
fungi_train000422.jpg,Longitude
fungi_train000423.jpg,Latitude
fungi_train000423.jpg,Longitude
fungi_train000424.jpg,Latitude
fungi_train000424.jpg,Longitude
fungi_train000430.jpg,Latitude
fungi_train000430.jpg,Longitude
fungi_train000432.jpg,Latitude
fungi_train000432.jpg,Longitude
fungi_train000433.jpg,Latitude
fungi_train000433.jpg,Longitude
fungi_train000434.jpg,Latitude
fungi_train000434.jpg,Longitude
fungi_train000436.jpg,Latitude
fungi_train000436.jpg,Longitude
fungi_train000441.jpg,Latitude
fungi_train000441.jpg,Longitude
fungi_train000442.jpg,Latitude
fungi_train000442.jpg,Longitude
fungi_train000443.jpg,Latitude
fungi_train000443.jpg,Longitude
fungi_train000444.jpg,Latitude
fungi_train000444.jpg,Longitude
fungi_train000450.jpg,Latitude
fungi_train000450.jpg,Longitude
fungi_train000457.jpg,Latitude
fungi_train000457.jpg,Longitude
fungi_train000458.jpg,Latitude
fungi_train000458.jpg,Longitude
